Team,Winning_Probability_NB,Winning_Probability_LR
East Germany,99.99999998373337,7.529862515447297e-33
East Germany,99.99999999823058,0.0004620911491289838
East Germany,100.0,99.99999999916795
East Germany,100.0,100.0
East Timor,0.06160009010040666,0.1809738140795735
Ecuador,0.060582430289532474,1.0996859188463515e-05
Ecuador,0.06104146158213686,0.02599338075501638
Ecuador,0.06066290942722585,0.0037284879019391344
Ecuador,0.06066290942722585,0.0037284879019391344
Ecuador,0.06160009010040666,0.1809738140795735
Ecuador,0.06532377543354,9.565513152109337e-11
Ecuador,0.06066290942722585,0.0037284879019391344
Ecuador,0.06234368728430908,1.248455444282973
Ecuador,0.06160009010040666,0.1809738140795735
Ecuador,0.06104146158213686,0.02599338075501638
Ecuador,0.06104146158213686,0.02599338075501638
Ecuador,0.06066290942722585,0.0037284879019391344
Ecuador,0.06160009010040666,0.1809738140795735
Egypt,0.060582430289532474,1.0996859188463515e-05
Egypt,0.062095893388879726,3.2433102333676496e-08
Egypt,0.06104146158213686,0.02599338075501638
Egypt,0.06046113513180241,0.0005347119243011379
Egypt,0.0982543753662854,5.046777238020025e-20
Egypt,0.062095893388879726,3.2433102333676496e-08
Egypt,0.060434386102052075,7.668229788218032e-05
Egypt,0.060434386102052075,7.668229788218032e-05
Egypt,0.06297154735398734,4.651165067853837e-09
Egypt,0.06104146158213686,0.02599338075501638
Egypt,0.06104146158213686,0.02599338075501638
Egypt,0.06104146158213686,0.02599338075501638
Egypt,0.062095893388879726,3.2433102333676496e-08
Egypt,0.061409574666972964,2.2615970620163892e-07
Egypt,0.06104146158213686,0.02599338075501638
El Salvador,0.8011416463640965,2.8891652389835807e-40
El Salvador,0.06532377543354,9.565513152109337e-11
El Salvador,0.06066290942722585,0.0037284879019391344
El Salvador,0.06104146158213686,0.02599338075501638
El Salvador,0.06104146158213686,0.02599338075501638
El Salvador,0.06160009010040666,0.1809738140795735
El Salvador,0.06160009010040666,0.1809738140795735
El Salvador,0.06160009010040666,0.1809738140795735
El Salvador,0.06160009010040666,0.1809738140795735
El Salvador,0.06066290942722585,0.0037284879019391344
El Salvador,0.06066290942722585,0.0037284879019391344
El Salvador,0.06160009010040666,0.1809738140795735
Equatorial Guinea,0.06160009010040666,0.1809738140795735
Equatorial Guinea,0.06234368728430908,1.248455444282973
Equatorial Guinea,0.06234368728430908,1.248455444282973
Eritrea,0.06234368728430908,1.248455444282973
Eritrea,0.06160009010040666,0.1809738140795735
Estonia,0.06160009010040666,0.1809738140795735
Estonia,0.062095893388879726,3.2433102333676496e-08
Estonia,0.06160009010040666,0.1809738140795735
Estonia,0.060582430289532474,1.0996859188463515e-05
Estonia,0.06090655283699986,1.5770372994581065e-06
Estonia,0.06404430416218325,6.670140975324718e-10
Estonia,0.06066290942722585,0.0037284879019391344
Estonia,0.06160009010040666,0.1809738140795735
Estonia,0.060582430289532474,1.0996859188463515e-05
Estonia,0.06066290942722585,0.0037284879019391344
Eswatini,0.06160009010040666,0.1809738140795735
Eswatini,0.06160009010040666,0.1809738140795735
Ethiopia,0.06160009010040666,0.1809738140795735
Ethiopia,0.06160009010040666,0.1809738140795735
Ethiopia,0.06234368728430908,1.248455444282973
Ethiopia,0.06234368728430908,1.248455444282973
Federated States of Micronesia,0.06160009010040666,0.1809738140795735
Federated States of Micronesia,0.06160009010040666,0.1809738140795735
Federated States of Micronesia,0.06160009010040666,0.1809738140795735
Federated States of Micronesia,0.06160009010040666,0.1809738140795735
Federated States of Micronesia,0.06160009010040666,0.1809738140795735
Federated States of Micronesia,0.06160009010040666,0.1809738140795735
Fiji,0.06532377543354,9.565513152109337e-11
Fiji,0.07530820227104658,5.801957915124718e-15
Fiji,0.07052948909216716,2.821162184619908e-13
Fiji,0.06160009010040666,0.1809738140795735
Fiji,0.06066290942722585,0.0037284879019391344
Fiji,0.06160009010040666,0.1809738140795735
Fiji,0.06234368728430908,1.248455444282973
Fiji,0.06160009010040666,0.1809738140795735
Fiji,0.06160009010040666,0.1809738140795735
Fiji,0.06160009010040666,0.1809738140795735
Fiji,0.06160009010040666,0.1809738140795735
Finland,0.06046113513180241,0.0005347119243011379
Finland,0.061409574666972964,2.2615970620163892e-07
Finland,0.06666170991725852,82.9738926810047
Finland,0.06160009010040666,0.1809738140795735
Finland,0.06234368728430908,1.248455444282973
Finland,0.06234368728430908,1.248455444282973
Finland,0.06104146158213686,0.02599338075501638
Finland,0.06234368728430908,1.248455444282973
Finland,0.09331819638758942,3.5191750942732015e-19
Finland,0.06160009010040666,0.1809738140795735
Finland,0.06855142000324681,1.9672284368379645e-12
Finland,0.06532377543354,9.565513152109337e-11
Finland,0.060582430289532474,1.0996859188463515e-05
Finland,0.06104146158213686,0.02599338075501638
Finland,0.06160009010040666,0.1809738140795735
Finland,0.06160009010040666,0.1809738140795735
Finland,0.06046113513180241,0.0005347119243011379
Finland,0.06160009010040666,0.1809738140795735
Finland,0.2744597329886076,4.0714735970418336e-30
Finland,0.14266995833936658,2.2759648000947562e-23
Finland,0.07277452469350339,4.0457711584945146e-14
Finland,0.07052948909216716,2.821162184619908e-13
Finland,0.061409574666972964,2.2615970620163892e-07
Finland,0.06682156021397201,1.3717707346998739e-11
Finland,0.06855142000324681,1.9672284368379645e-12
Finland,0.06109827554285634,8.176236799996285e-05
Finland,0.06160009010040666,0.1809738140795735
France,14.888259817592886,3.800142281126964e-51
France,0.06104146158213686,0.02599338075501638
France,0.06066290942722585,0.0037284879019391344
France,0.06104146158213686,0.02599338075501638
France,0.08134491785926884,1.1932215677778681e-16
France,0.1646334362803283,9.028180169524175e-27
France,0.0849093272101987,1.711174717613644e-17
France,0.060773133337232416,0.0005701354950238876
France,0.06297154735398734,4.651165067853837e-09
France,0.27868857946986925,1.1466731857241518e-15
France,0.3325758814244809,2.0157270333535194e-11
France,0.13276076189126346,3.0611205772600282e-24
France,0.1927811019972126,1.8567213781365483e-28
France,0.07300357831803979,2.097554037972733e-12
France,0.22906738117571832,1.9797260710406417e-28
France,0.2495955679929624,5.476038824131539e-31
France,0.08888615067434136,2.4539607674483942e-18
France,0.08888615067434136,2.4539607674483942e-18
France,0.13449145709941132,5.737607883320934e-20
France,2.48935014869051,1.389255583292901e-43
France,2.876698031674527,7.202677918136655e-42
France,0.9058279386121718,4.143292952007113e-41
France,0.15327878082852284,3.263914707268983e-24
France,3.4597183082695686,1.6548674959432431e-32
France,96.69435237790663,2.4746138037267166e-43
France,99.9987710355363,2.5654329412933488e-09
France,12.23115741121833,1.3119180114808618e-31
France,0.9086551376953377,2.1481147898687994e-39
France,99.32574608326755,5.426406397528842e-45
Gabon,0.06234368728430908,1.248455444282973
Gabon,0.06160009010040666,0.1809738140795735
Gabon,0.06160009010040666,0.1809738140795735
Gambia,0.06234368728430908,1.248455444282973
Gambia,0.06160009010040666,0.1809738140795735
Georgia,0.06234368728430908,1.248455444282973
Georgia,0.06234368728430908,1.248455444282973
Georgia,0.06160009010040666,0.1809738140795735
Georgia,0.06234368728430908,1.248455444282973
Georgia,0.06160009010040666,0.1809738140795735
Georgia,0.06160009010040666,0.1809738140795735
Georgia,0.06160009010040666,0.1809738140795735
Germany,0.060853865655121374,0.1929398952875489
Germany,0.4805436768252011,99.99915299429222
Germany,0.09617483541317287,1.607768147323905
Germany,0.06065145659497138,0.02771492159770485
Germany,3.733119490980102,6.159878371928556e-08
Germany,0.1666388972103123,4.265952042592561e-19
Germany,0.06160009010040666,0.1809738140795735
Germany,1.2792751510483213,4.712973194441147e-13
Germany,0.06424589758673133,3.458174123991064e-08
Germany,0.1188939780200999,2.7898724236530952e-18
Germany,6.950688271684255,1.101940687602079e-14
Germany,98.57069073447533,5.587051102496022e-23
Germany,99.99999999947775,4.09037604917822e-20
Germany,99.9999999999952,4.569681666410907e-09
Germany,96.00662975065934,1.725576314407805e-42
Germany,99.980031671488,1.136280240283914e-29
Germany,1.6652393255812163,1.7029463026289312e-38
Germany,2.0076644362589233,1.8685169704356713e-44
Germany,1.3307528640834758,1.221983725297147e-43
Germany,3.3212287424462446,2.85712125008626e-45
Germany,1.4385983718327742,3.2846500785742323e-40
Ghana,0.06160009010040666,0.1809738140795735
Ghana,0.06160009010040666,0.1809738140795735
Ghana,0.06160009010040666,0.1809738140795735
Great Britain,0.08388734286745417,1.91168819002555e-06
Great Britain,0.5227004821399592,87.74666434520272
Great Britain,6.950688271684255,1.101940687602079e-14
Great Britain,17.225334786464945,3.4051976970229872e-06
Great Britain,1.7667454779913245,1.9933704253602875e-16
Great Britain,1.0660949165766271,3.844821362939894e-18
Great Britain,0.5824816765468174,2.1492655855755495e-11
Great Britain,0.19597665888189056,1.3182570286329486e-10
Great Britain,0.13276076189126346,3.0611205772600282e-24
Great Britain,0.21017074568521293,1.380485476989835e-27
Great Britain,0.13317836711389555,1.5870561077267256e-22
Great Britain,0.1188939780200999,2.7898724236530952e-18
Great Britain,0.3432946194381227,1.094398050774727e-26
Great Britain,0.7127259012964371,1.044506061928294e-37
Great Britain,7.678114889399657,4.793540363012445e-52
Great Britain,53.93888461725626,7.459024467300431e-64
Great Britain,61.08913240239251,6.6061466594562114e-52
Great Britain,97.25294477962059,3.718305229585548e-33
Great Britain,61.08828667670342,2.9275586065773665e-44
Great Britain,39.386000519309974,4.7403747800618925e-57
Great Britain,8.974236677943942,6.874318482461831e-53
Great Britain,1.4385983718327742,3.2846500785742323e-40
Great Britain,4.142225227666263,2.1860067753926264e-50
Great Britain,2.87221231161129,1.992303101645699e-44
Great Britain,51.54125046822905,3.212193437861345e-50
Great Britain,73.55209546917949,5.913239924475193e-63
Great Britain,84.30933653871226,4.914348088111518e-23
Great Britain,99.99887062578327,1.820461191865164e-19
Great Britain,88.75287597483394,1.6183624994557502e-42
Greece,0.19079484209007835,47.45972161718838
Greece,0.061409574666972964,2.2615970620163892e-07
Greece,0.06234368728430908,1.248455444282973
Greece,0.06104146158213686,0.02599338075501638
Greece,0.060582430289532474,1.0996859188463515e-05
Greece,0.06160009010040666,0.1809738140795735
Greece,0.06160009010040666,0.1809738140795735
Greece,0.062095893388879726,3.2433102333676496e-08
Greece,0.06066290942722585,0.0037284879019391344
Greece,0.060434386102052075,7.668229788218032e-05
Greece,0.06090655283699986,1.5770372994581065e-06
Greece,0.06297154735398734,4.651165067853837e-09
Greece,0.06104146158213686,0.02599338075501638
Greece,0.08888615067434136,2.4539607674483942e-18
Greece,0.09331819638758942,3.5191750942732015e-19
Greece,0.63186803543884,1.4048367527953272e-38
Greece,0.14222263287535983,4.389890596035064e-25
Greece,0.08134491785926884,1.1932215677778681e-16
Greece,0.09856354625118693,2.61653157325319e-18
Greece,0.09331819638758942,3.5191750942732015e-19
Greece,0.16515113270411322,4.680713522407428e-25
Grenada,0.06234368728430908,1.248455444282973
Grenada,0.06160009010040666,0.1809738140795735
Grenada,0.06234368728430908,1.248455444282973
Grenada,0.06160009010040666,0.1809738140795735
Grenada,0.06160009010040666,0.1809738140795735
Grenada,0.06160009010040666,0.1809738140795735
Guam,0.06297154735398734,4.651165067853837e-09
Guam,0.08888615067434136,2.4539607674483942e-18
Guam,0.06104146158213686,0.02599338075501638
Guam,0.06234368728430908,1.248455444282973
Guam,0.06234368728430908,1.248455444282973
Guam,0.06234368728430908,1.248455444282973
Guam,0.06104146158213686,0.02599338075501638
Guam,0.06160009010040666,0.1809738140795735
Guam,0.06160009010040666,0.1809738140795735
Guatemala,0.06234368728430908,1.248455444282973
Guatemala,0.062095893388879726,3.2433102333676496e-08
Guatemala,0.13276076189126346,3.0611205772600282e-24
Guatemala,0.06160009010040666,0.1809738140795735
Guatemala,0.12428593384241549,2.1345541497066474e-23
Guatemala,0.06160009010040666,0.1809738140795735
Guatemala,0.06160009010040666,0.1809738140795735
Guatemala,0.06046113513180241,0.0005347119243011379
Guatemala,0.06160009010040666,0.1809738140795735
Guatemala,0.06234368728430908,1.248455444282973
Guatemala,0.06104146158213686,0.02599338075501638
Guatemala,0.06160009010040666,0.1809738140795735
Guatemala,0.06160009010040666,0.1809738140795735
Guinea,0.06160009010040666,0.1809738140795735
Guinea,0.06234368728430908,1.248455444282973
Guinea,0.06160009010040666,0.1809738140795735
Guinea,0.06234368728430908,1.248455444282973
Guinea,0.06160009010040666,0.1809738140795735
Guinea,0.06160009010040666,0.1809738140795735
Guinea,0.06160009010040666,0.1809738140795735
Guinea-Bissau,0.06234368728430908,1.248455444282973
Guyana,0.06234368728430908,1.248455444282973
Guyana,0.06234368728430908,1.248455444282973
Guyana,0.06160009010040666,0.1809738140795735
Guyana,0.06160009010040666,0.1809738140795735
Guyana,0.06160009010040666,0.1809738140795735
Guyana,0.06160009010040666,0.1809738140795735
Haiti,0.06234368728430908,1.248455444282973
Haiti,0.06160009010040666,0.1809738140795735
Haiti,0.06160009010040666,0.1809738140795735
Haiti,0.06160009010040666,0.1809738140795735
Honduras,0.08888615067434136,2.4539607674483942e-18
Honduras,0.06404430416218325,6.670140975324718e-10
Honduras,0.08134491785926884,1.1932215677778681e-16
Honduras,0.06234368728430908,1.248455444282973
Honduras,0.06160009010040666,0.1809738140795735
Honduras,0.06160009010040666,0.1809738140795735
Honduras,0.06160009010040666,0.1809738140795735
Honduras,0.06160009010040666,0.1809738140795735
Honduras,0.06160009010040666,0.1809738140795735
Honduras,0.06104146158213686,0.02599338075501638
Honduras,0.06160009010040666,0.1809738140795735
Hong Kong,0.061409574666972964,2.2615970620163892e-07
Hong Kong,0.06066290942722585,0.0037284879019391344
Hong Kong,0.06234368728430908,1.248455444282973
Hong Kong,0.06046113513180241,0.0005347119243011379
Hong Kong,0.07052948909216716,2.821162184619908e-13
Hong Kong,0.060434386102052075,7.668229788218032e-05
Hong Kong,0.06090655283699986,1.5770372994581065e-06
Hong Kong,0.14222263287535983,4.389890596035064e-25
Hong Kong,0.22834978585584859,3.8185040742391674e-30
Hong Kong,0.1646334362803283,9.028180169524175e-27
Hong Kong,0.06090655283699986,1.5770372994581065e-06
Hong Kong,0.06682156021397201,1.3717707346998739e-11
Hong Kong,0.062095893388879726,3.2433102333676496e-08
Hong Kong,0.06090655283699986,1.5770372994581065e-06
Hong Kong,0.060434386102052075,7.668229788218032e-05
Hong Kong,0.06404430416218325,6.670140975324718e-10
"Hong Kong, China",0.07231191273870984,3.687272388804736e-08
"Hong Kong, China",0.08149528589060064,1.5595462629554528e-11
Hungary,0.06666170991725852,82.9738926810047
Hungary,0.07663217743585218,97.3142520915587
Hungary,0.09500586900781739,99.63017642536282
Hungary,0.1279549396623314,85.522909907744
Hungary,0.14815548763856282,0.00010567854252670714
Hungary,0.06855142000324681,1.9672284368379645e-12
Hungary,0.06062462341486143,0.003975484183852637
Hungary,0.06424589758673133,3.458174123991064e-08
Hungary,0.09538731407491227,10.228835767824462
Hungary,0.21786058770445182,2.7111067357816663e-12
Hungary,0.48660901850257965,7.287361335269941e-09
Hungary,6.194294564192596,0.0010828280514370526
Hungary,0.1188939780200999,2.7898724236530952e-18
Hungary,0.1927811019972126,1.8567213781365483e-28
Hungary,0.331588226103824,1.6150512164346408e-33
Hungary,0.331588226103824,1.6150512164346408e-33
Hungary,0.706521809236009,1.3651743896554403e-32
Hungary,0.07277452469350339,4.0457711584945146e-14
Hungary,0.22263595882342824,3.1717655161834694e-18
Hungary,0.3531625227409807,2.8907130328770782e-12
Hungary,2.1129061305594865,1.7038586110854776e-10
Hungary,0.9992135344949079,3.136587182450906e-23
Hungary,0.21017074568521293,1.380485476989835e-27
Hungary,0.29603020226835225,2.110879619585941e-28
Hungary,0.6319442232049733,9.519516088845347e-32
Hungary,5.977936777882239,4.368781213579899e-46
Hungary,16.905755295235796,2.2010728248955729e-38
Hungary,2.48935014869051,1.389255583292901e-43
Hungary,0.45988002214229684,3.227714338653748e-29
IR Iran,0.06234368728430908,1.248455444282973
Iceland,0.061409574666972964,2.2615970620163892e-07
Iceland,0.06160009010040666,0.1809738140795735
Iceland,0.06104146158213686,0.02599338075501638
Iceland,0.06404430416218325,6.670140975324718e-10
Iceland,0.06090655283699986,1.5770372994581065e-06
Iceland,0.061409574666972964,2.2615970620163892e-07
Iceland,0.061409574666972964,2.2615970620163892e-07
Iceland,0.07052948909216716,2.821162184619908e-13
Iceland,0.06066290942722585,0.0037284879019391344
Iceland,0.06104146158213686,0.02599338075501638
Iceland,0.06682156021397201,1.3717707346998739e-11
Iceland,0.061409574666972964,2.2615970620163892e-07
Iceland,0.06404430416218325,6.670140975324718e-10
Iceland,0.06855142000324681,1.9672284368379645e-12
Iceland,0.060434386102052075,7.668229788218032e-05
Iceland,0.06104146158213686,0.02599338075501638
Iceland,0.06066290942722585,0.0037284879019391344
India,0.06160009010040666,0.1809738140795735
India,0.06090655283699986,1.5770372994581065e-06
India,0.060434386102052075,7.668229788218032e-05
India,0.06104146158213686,0.02599338075501638
India,0.06234368728430908,1.248455444282973
India,0.06160009010040666,0.1809738140795735
India,0.06160009010040666,0.1809738140795735
India,0.06160009010040666,0.1809738140795735
India,0.060582430289532474,1.0996859188463515e-05
India,0.06234368728430908,1.248455444282973
India,0.06160009010040666,0.1809738140795735
India,0.06046113513180241,0.0005347119243011379
India,0.06160009010040666,0.1809738140795735
Individual Olympic Athletes,0.06090655283699986,1.5770372994581065e-06
Individual Olympic Athletes,0.06160009010040666,0.1809738140795735
Indonesia,0.06234368728430908,1.248455444282973
Indonesia,0.06066290942722585,0.0037284879019391344
Indonesia,0.06104146158213686,0.02599338075501638
Indonesia,0.06066290942722585,0.0037284879019391344
Indonesia,0.06104146158213686,0.02599338075501638
Indonesia,0.061409574666972964,2.2615970620163892e-07
Indonesia,0.06160009010040666,0.1809738140795735
Indonesia,0.06090655283699986,1.5770372994581065e-06
Indonesia,0.06104146158213686,0.02599338075501638
Indonesia,0.06160009010040666,0.1809738140795735
Indonesia,0.06234368728430908,1.248455444282973
Indonesia,0.06160009010040666,0.1809738140795735
Indonesia,0.06104146158213686,0.02599338075501638
Indonesia,0.06160009010040666,0.1809738140795735
Iran,0.06234368728430908,1.248455444282973
Iran,0.06234368728430908,1.248455444282973
Iran,0.06234368728430908,1.248455444282973
Iran,0.06234368728430908,1.248455444282973
Iran,0.06234368728430908,1.248455444282973
Iran,0.06234368728430908,1.248455444282973
Iran,0.06234368728430908,1.248455444282973
Iraq,0.06160009010040666,0.1809738140795735
Iraq,0.06234368728430908,1.248455444282973
Iraq,0.06234368728430908,1.248455444282973
Iraq,0.06234368728430908,1.248455444282973
Ireland,0.06160009010040666,0.1809738140795735
Ireland,0.061409574666972964,2.2615970620163892e-07
Ireland,0.07530820227104658,5.801957915124718e-15
Ireland,0.061409574666972964,2.2615970620163892e-07
Ireland,0.06090655283699986,1.5770372994581065e-06
Ireland,0.06046113513180241,0.0005347119243011379
Ireland,0.06855142000324681,1.9672284368379645e-12
Ireland,0.060434386102052075,7.668229788218032e-05
Ireland,0.09862020131705335,0.03359411518451713
Ireland,0.06090655283699986,1.5770372994581065e-06
Ireland,0.06160009010040666,0.1809738140795735
Ireland,0.06046113513180241,0.0005347119243011379
Ireland,0.060582430289532474,1.0996859188463515e-05
Ireland,0.060582430289532474,1.0996859188463515e-05
Ireland,0.07052948909216716,2.821162184619908e-13
Ireland,0.11705503393778546,7.716951314515866e-21
Israel,0.06234368728430908,1.248455444282973
Israel,0.06234368728430908,1.248455444282973
Israel,0.061409574666972964,2.2615970620163892e-07
Israel,0.06104146158213686,0.02599338075501638
Israel,0.06682156021397201,1.3717707346998739e-11
Israel,0.06160009010040666,0.1809738140795735
Israel,0.06104146158213686,0.02599338075501638
Israel,0.06090655283699986,1.5770372994581065e-06
Israel,0.06160009010040666,0.1809738140795735
Israel,0.062095893388879726,3.2433102333676496e-08
Israel,0.062095893388879726,3.2433102333676496e-08
Israel,0.09331819638758942,3.5191750942732015e-19
Israel,0.06046113513180241,0.0005347119243011379
Israel,0.06682156021397201,1.3717707346998739e-11
Israel,0.061409574666972964,2.2615970620163892e-07
Israel,0.07277452469350339,4.0457711584945146e-14
Israel,0.13276076189126346,3.0611205772600282e-24
Israel,0.3666041007188507,2.3161120146033263e-34
Italy,0.06104146158213686,0.02599338075501638
Italy,0.06160009010040666,0.1809738140795735
Italy,0.060434386102052075,7.668229788218032e-05
Italy,0.06046113513180241,0.0005347119243011379
Italy,0.062095893388879726,3.2433102333676496e-08
Italy,0.060582430289532474,1.0996859188463515e-05
Italy,0.061409574666972964,2.2615970620163892e-07
Italy,0.06066290942722585,0.0037284879019391344
Italy,0.06855142000324681,1.9672284368379645e-12
Italy,0.06090655283699986,1.5770372994581065e-06
Italy,0.3007724496423746,1.1261935585415737e-32
Italy,0.13276076189126346,3.0611205772600282e-24
Italy,0.08888615067434136,2.4539607674483942e-18
Italy,0.37736211281421295,1.5694539271351637e-27
Italy,0.15279824350303106,6.295452583055815e-26
Italy,0.12428593384241549,2.1345541497066474e-23
Italy,5.616677614282471,4.4957072592811865e-52
Italy,0.8036447566272319,1.4979048433514674e-38
Italy,1.883069006998777,6.755159850679073e-42
Italy,0.13317836711389555,1.5870561077267256e-22
Italy,1.2230172451683732,6.450656020030068e-25
Italy,11.398653077053424,7.46302044245851e-36
Italy,4.467598730338441,5.875910765350891e-47
Italy,1.525534478386238,9.085535426880759e-43
Italy,6.340652593007046,1.5794245338587876e-43
Italy,98.8740467734052,2.2553364481931054e-37
Italy,69.48876370688697,6.0207711283041445e-46
Ivory Coast,0.06234368728430908,1.248455444282973
Jamaica,0.06234368728430908,1.248455444282973
Jamaica,0.06104146158213686,0.02599338075501638
Jamaica,0.07052948909216716,2.821162184619908e-13
Jamaica,0.06160009010040666,0.1809738140795735
Jamaica,0.06104146158213686,0.02599338075501638
Jamaica,0.060434386102052075,7.668229788218032e-05
Jamaica,0.06104146158213686,0.02599338075501638
Jamaica,0.06104146158213686,0.02599338075501638
Jamaica,0.06160009010040666,0.1809738140795735
Jamaica,0.06104146158213686,0.02599338075501638
Jamaica,0.06160009010040666,0.1809738140795735
Japan,0.06046113513180241,0.0005347119243011379
Japan,0.06682156021397201,1.3717707346998739e-11
Japan,0.33120252392537886,0.28325595665911185
Japan,74.28073835861514,61.67125011421537
Japan,52.70256356054641,0.44308895733024417
Japan,0.401676864362801,5.944995099144013e-14
Japan,0.27868857946986925,1.1466731857241518e-15
Japan,43.121819752273794,1.070829904242788e-08
Japan,3.5941250305997112,9.413934288350566e-37
Japan,0.7105039474196129,2.0146477390905764e-39
Japan,0.28655051407335286,5.321435351536949e-25
Japan,0.1927811019972126,1.8567213781365483e-28
Japan,3.566392370668254,1.5243273552712383e-49
Japan,2.0076644362589233,1.8685169704356713e-44
Japan,4.154730102558993,1.133348170010413e-48
Japan,3.566392370668254,1.5243273552712383e-49
Japan,1.164375298165382,5.513779911182733e-19
Japan,20.4214364545977,3.465264298642952e-17
Japan,39.448532522614634,4.826577642318473e-40
Japan,99.69021188176531,2.4759395126487092e-15
Japan,81.93591855954966,5.487266155003088e-40
Japan,3.8329305241199068,1.481291447370529e-43
Japan,1.0301882433297376,3.0805676147816258e-40
Jordan,0.06160009010040666,0.1809738140795735
Jordan,0.06160009010040666,0.1809738140795735
Jordan,0.06160009010040666,0.1809738140795735
Jordan,0.06160009010040666,0.1809738140795735
Jordan,0.06160009010040666,0.1809738140795735
Jordan,0.06160009010040666,0.1809738140795735
Jordan,0.06104146158213686,0.02599338075501638
Jordan,0.06160009010040666,0.1809738140795735
Kazakhstan,0.07277452469350339,4.0457711584945146e-14
Kazakhstan,0.06532377543354,9.565513152109337e-11
Kazakhstan,0.06532377543354,9.565513152109337e-11
Kazakhstan,0.07052948909216716,2.821162184619908e-13
Kazakhstan,0.06046113513180241,0.0005347119243011379
Kazakhstan,0.060853865655121374,0.1929398952875489
Kazakhstan,0.06104146158213686,0.02599338075501638
Kazakhstan,0.06104146158213686,0.02599338075501638
Kenya,0.06234368728430908,1.248455444282973
Kenya,0.06160009010040666,0.1809738140795735
Kenya,0.06160009010040666,0.1809738140795735
Kenya,0.06104146158213686,0.02599338075501638
Kenya,0.06104146158213686,0.02599338075501638
Kenya,0.06160009010040666,0.1809738140795735
Kenya,0.06160009010040666,0.1809738140795735
Kenya,0.06160009010040666,0.1809738140795735
Korea,0.16515113270411322,4.680713522407428e-25
Kosovo,0.06160009010040666,0.1809738140795735
Kosovo,0.06160009010040666,0.1809738140795735
Kosovo,0.06160009010040666,0.1809738140795735
Kuwait,0.06160009010040666,0.1809738140795735
Kuwait,0.06046113513180241,0.0005347119243011379
Kuwait,0.060434386102052075,7.668229788218032e-05
Kuwait,0.06046113513180241,0.0005347119243011379
Kuwait,0.06090655283699986,1.5770372994581065e-06
Kuwait,0.06066290942722585,0.0037284879019391344
Kuwait,0.06160009010040666,0.1809738140795735
Kuwait,0.06234368728430908,1.248455444282973
Kuwait,0.06160009010040666,0.1809738140795735
Kuwait,0.06160009010040666,0.1809738140795735
Kuwait,0.06160009010040666,0.1809738140795735
Kyrgyzstan,0.1166879273133197,1.488448854931466e-22
Kyrgyzstan,0.2495955679929624,5.476038824131539e-31
Kyrgyzstan,0.060434386102052075,7.668229788218032e-05
Kyrgyzstan,0.06104146158213686,0.02599338075501638
Kyrgyzstan,0.06160009010040666,0.1809738140795735
Kyrgyzstan,0.06160009010040666,0.1809738140795735
Kyrgyzstan,0.06160009010040666,0.1809738140795735
Kyrgyzstan,0.06104146158213686,0.02599338075501638
Lao PDR,0.06160009010040666,0.1809738140795735
Laos,0.06234368728430908,1.248455444282973
Laos,0.06160009010040666,0.1809738140795735
Laos,0.06160009010040666,0.1809738140795735
Laos,0.06234368728430908,1.248455444282973
Laos,0.06160009010040666,0.1809738140795735
Laos,0.06160009010040666,0.1809738140795735
Latvia,0.06234368728430908,1.248455444282973
Latvia,0.060434386102052075,7.668229788218032e-05
Latvia,0.060582430289532474,1.0996859188463515e-05
Latvia,0.060582430289532474,1.0996859188463515e-05
Latvia,0.06066290942722585,0.0037284879019391344
Latvia,0.06160009010040666,0.1809738140795735
Latvia,0.06160009010040666,0.1809738140795735
Latvia,0.06104146158213686,0.02599338075501638
Latvia,0.06160009010040666,0.1809738140795735
Lebanon,0.06160009010040666,0.1809738140795735
Lebanon,0.06046113513180241,0.0005347119243011379
Lebanon,0.06104146158213686,0.02599338075501638
Lebanon,0.06090655283699986,1.5770372994581065e-06
Lebanon,0.06297154735398734,4.651165067853837e-09
Lebanon,0.06066290942722585,0.0037284879019391344
Lebanon,0.06160009010040666,0.1809738140795735
Lebanon,0.06160009010040666,0.1809738140795735
Lebanon,0.06160009010040666,0.1809738140795735
Lebanon,0.06160009010040666,0.1809738140795735
Lebanon,0.06160009010040666,0.1809738140795735
Lebanon,0.06160009010040666,0.1809738140795735
Lebanon,0.06160009010040666,0.1809738140795735
Lesotho,0.06234368728430908,1.248455444282973
Libellule de Paris-3,0.06046113513180241,0.0005347119243011379
Libya,0.060582430289532474,1.0996859188463515e-05
Libya,0.06160009010040666,0.1809738140795735
Libya,0.06160009010040666,0.1809738140795735
Libya,0.06234368728430908,1.248455444282973
Libya,0.06160009010040666,0.1809738140795735
Libya,0.06234368728430908,1.248455444282973
Libya,0.06160009010040666,0.1809738140795735
Liechtenstein,0.06160009010040666,0.1809738140795735
Liechtenstein,0.06160009010040666,0.1809738140795735
Liechtenstein,0.060434386102052075,7.668229788218032e-05
Lithuania,0.06066290942722585,0.0037284879019391344
Lithuania,0.07530820227104658,5.801957915124718e-15
Lithuania,0.06297154735398734,4.651165067853837e-09
Lithuania,0.06855142000324681,1.9672284368379645e-12
Lithuania,0.062095893388879726,3.2433102333676496e-08
Lithuania,0.06109827554285634,8.176236799996285e-05
Lithuania,0.06404430416218325,6.670140975324718e-10
Lithuania,0.06404430416218325,6.670140975324718e-10
Lithuania,0.06682156021397201,1.3717707346998739e-11
